States,ItemLabels,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019
KADUNA,Broken Rice (Ofada) / 1Kg,154.26491071428552,179.19799999999998,165.770625,215.89222222222202,299.055909090909,238.455181818181,247.0425,266.17805555555503,266.1780555555555,276.7201529487175,286.82013888888855,276.9647499999995,302.1016666666667,353.2915,382.3778046239395,379.456237494173,370.598176292736,374.898472556095,372.7483244244155,321.3121428571429,334.017332337899,300.2026127014688,300.2026127014688,232.44775339602924,269.63885565225377,259.9252742441597,286.7943129948708,249.64205324102915,257.62057696641875,261.7221853823715,274.7970926384506,287.1183502837636,277.45175743582,253.65662225351724,258.013843861545,269.8220904958988,269.8220904958988,351.63196688932,366.291512715617,345.716121636507,345.714666666667,352.906003826389,345.716121636507
KADUNA,Catfish (obokun) fresh,,,,,,,,,,,,,840.67,844.34,848.01,1000,956.7262245110077,950,943.273775488992,900.4,890.4956,950,1000,1000.67,1300,1250,1250,1266.6666666666667,1258.74271337113,1265.0818760075595,1275.08187600756,1266.5104474361308,1268.8837270757415,1178.95,1238.1147248372909,1005.21,1035.27016928351,1000,980.03,968.333333333333,922.335,868.333333333333,828.333333333333
KADUNA,Catfish :dried,,,,,,,,,,,,,1843.86,1800,1800,1966.665,2002.75694453594,2000,1997.24305546406,1994.48611092812,1972.5467637079107,1850,1800,1800.09,1350,1150,1150,1200,1200,1228.57142857143,1296.50909020988,1370.51282051282,1379.69230769231,1328.57142857143,1428.5714285714284,1445.02,1393.95404201077,1383.33333333333,1376.59147869674,1396.4512964513,1375.41,1335.41233541234,1300.26
KADUNA,Catfish Smoked,,,,,,,,,,,,,1730,1722.4,1714.8,1707.2,1699.6,1692,1684.4,1676.8,1658.35,1658.35,1658.35,1697.66875792453,1500,1605.92940638298,1605.92940638298,1620,1650.1775296509602,1596.407268483384,1596.4072684833843,1596.4072684833843,1596.4072684833843,1563.025,1585.2798456555895,1600,1592.9975218338375,1500,1489.85,1400,1420.35,1369.258,1323.056
KADUNA,Chicken Feet / 1Kg,625,626.04,1000,1003.2,1000,1000,800,1000,795.1518315470255,700,700,700,866.1,850,800,866.666666666667,865.21,865.9383333333335,865.5741666666668,850.7,860,850,850,825,830,819.404102179775,819.404102179775,822.93606811985,845.2447127618207,854.545454545455,850,885.714285714286,833.3333333333334,800,800,745,700,710.129,700,750,727.28,680,669.21
KADUNA,Chicken Wings / 1Kg,571.43,573.258576,500,500,500,500,857.14,800,855.7411126753766,851.0815885728864,800,800,800,1028.57,800,800,840.9,850,845.45,850,870,820,825,800,780,801.254235187146,801.254235187146,794.1694901247641,820.9599523544903,900,900,900,1011.11111111111,900,900,801.2,800,805.102,800,850,820,800,766.45
KADUNA,Dried Fish Sardine,,,,,,,,,,,,,1267.38,1268.994118,1270.6100115298,1250,1200.16621204635,1201.7063948796,1203.24827191396,1204.29,1114.28571428571,1184.28571428571,1120,1350,1300,1282.99823074113,1282.99823074113,1138.09523809523,1215.8876955248945,1243.9958790204769,1318.57142857143,1390,1350,1300.21,1300,1320,1310,1351.02,1360,1400,1420,1400,1368.91
KADUNA,Evaporated tinned milk carnation 170g / 1 unit,120,123.75,120,115,115.625,125,115,110,143.820374383699,126.8457328145055,140,120,170.73,165,155,156.66666666666666,166.66666666666666,169,160,163.33333333333334,170,163.33333333333334,150,150,170,165,180,185,187.5,186,180,180.66666666666,180,164,167.14285714285714,144,144,147.5,161.66666666666666,170,170,170,166.25
KADUNA,"Evaporated tinned milk(peak), 170g / 1 unit",132.2767857142855,134.5,132.25,134,147.91666666666652,135.75,137.1875,135.090909090909,169.6110074341775,152.9046194668245,146.6363636363635,145.5,150,170.91666666666652,174.58333333333334,199.41176470588235,198.235294117647,197.5,193.75,198.66666666666666,206,198.66666666666666,185.78947368421052,185.33333333333334,194.117647058824,181.76470588235293,185,193.846153846154,196.25,190.625,187.714285714286,186,197.333333333333,180.625,175.55555555555554,178.92857142857142,178.92857142857142,185.714285714286,183.333333333333,181.66666666666666,181.66666666666666,181.66666666666666,183.02
KADUNA,Frozen chicken / 1 unit,1400,1250,1500,1200,1200,1600,1110,1113.5520000000001,1329.924927026175,1205.99999999999,1209.85919999999,1200,1735.88,1550.22,1700,1700,1750,1800,1850,1600,1601.12,1600,1640,1597.778920320369,1533.33333333333,1500,1500,1500,1540,1570,1510,1500,1500,1500,1500,1560,1517.7777777777774,1600,1610,1680,1650,1720,1760.59
KADUNA,"Gari white,sold loose / 1Kg",98.2961111111106,113.40777777777751,123.8116883116875,266.456909090909,160.777051282051,166.948583333333,146.2191666666665,181.286727272727,192.71987748348448,177.39244645192298,193.17791666666648,221.2504545454545,224.68583333333333,243.1245714285705,278.3042353282234,292.67936048409064,306.6401785830489,317.8070738362242,329.53688756600303,360.647058823529,350.961303387539,311.854498985885,318.173846153846,304.647355267268,203.2781069115061,180.55269326545454,202.4911873435667,216.60696492418,254.00992800397,286.228682826847,265.833385274402,288.796843078947,263.015818522232,226.228682826847,185.17202949670238,147.0081608103433,147.0081608103433,150.4346765551323,164.394095203645,164.788235971627,165.480625,159.49721429980048,139.4972142998
KADUNA,"Gari yellow,sold loose / 1Kg",125.1774999999995,140.5375,155.022,154.89866666666666,188.4749999999995,198.9062499999995,171.3259999999995,175.8025, ,200,201.275833333333,229.319999999999,262.86625000000004,251.66625,297.495835792511,320.8313908313908,321.77658942364826,368.81712182359723,384.138014808422,326.72111111111116,385.797856102262,322.833081950729,319.757142857143,263.76927166400856,259.71843989663745,244.94282140623605,238.04883303460218,252.899921197794,263.906123762329,295.862006870834,287.415285863562,298.036845166819,283.382821409808,257.755946264773,219.686777903203,179.20230471954608,179.20230471954608,160.42328042328043,167.8134685826994,161.7641078460978,163.58,161.76410784609777,141.764107846098
KADUNA,"Groundnut oil: 1 bottle, specify bottle",,,,,,,,,,,,,537.37,548.84,520,494.07,501.48,514.33,529.72,530,508.31,515.1,535.740555555556,611.2820512820513,600.4166666666666,603.3333333333333,601.7777777777778,621.8181818181819,634.444444444445,646.2745098039217,645,625.925925925926,612.6190476190477,646.2745098039217,634.3859649122809,589.5238095238095,599.9999999999999,560,566.6666666666667,580,590.4742857142857,590.4761904761905,570.47619047619
KADUNA,Iced Sardine,,,,,,,,,,,,,648.105,663.888333333333,660,655,664.0281837,655,666.665,652.455,630,767.948717948718,720,750,800,905,942.8571428571429,875.2631578947369,908.571428571429,891.25,937.5,1050,990,937.5,931.25,900,900,950,935,1025,1025,1025,972.3625
KADUNA,Irish potato,,,,,,,,,,,,,187.381666666666,183.155666666666,185.74,186.166111111111,187.192948397711,186.62,186.905,185.215,180.541226215645,166.65486291524,161.875714285714,178.7615042875312,243.80168812045122,274.0127784351855,218.37276540316054,281.05812841348614,309.339956517293,318.8920787075529,317.935747777853,319.850596639619,324.194327567399,318.8920787075529,300.00289983514904,248.5188724319159,248.5188724319159,203.64039012168934,206.575126176861,203.97768828550736,203.97857142857143,203.97768828550738,183.977688285507
KADUNA,Mackerel : frozen,,,,,,,,,,,,,981.8033333333335,806.085,746.625,799.465,805.0017047702388,905.5550000000001,688.23,789.7950000000001,781.1,785.7142857142857,866.128888888889,887.5,887.2468527640941,742.8571428571429,942.5925925925926,909.578341487951,950,899,907.532467532467,897.5,861.111111111111,873,873,901.8416982177486,820.280612244898,816.66666666667,833.33333333333,827.7777777777778,827.7777777777778,901.428571428571,897.777777777778
KADUNA,Maize grain white sold loose,,,,,,,,,,,,,121.87,140.45,138.15,143.14,148.72,149.63,158.27,174,132.32,149.85,128.762631578947,118.528512028512,120,105.51878183429599,92.9663756847665,101.053879244114,109.365239217456,137.09315313253902,119.265080885316,126.888149292716,119.98701932357551,127.093153132539,136.90512575732262,119.41239645195,123.73288326736603,128.741002587156,111.47306447669423,90.5231296965168,90.5225,92.10592190430899,90.5231296965168
KADUNA,Maize grain yellow sold loose,,,,,,,,,,,,,122.33,137.14,141,150.11,146.98,148.43,157.27,166.71,125.46,148.65,133.265,144.62485790072,158.23,145,100.57524165468178,98.25989957414812,109.22905447535989,104.84421830558063,98.898414120089,110.57381054632903,108.59901773694877,104.84421830558063,104.94546543675206,138.915988838402,114.915988838402,102.932148845215,93.62683090167211,96.53212739584231,96.53176470588235,96.5321273958423,96.1273958423
KADUNA,Mudfish (aro) fresh / 1Kg,1080.44,1000,1003.2,1006.4102400000002,1009.6307527680002,1012.8615711768579,1016.1027282046239,921.01,929.9110937933204,1181.44829460662,850,850,1215.965,1233.335,1211.65,1055,1015.78947368421,1282.8947368421052,1149.3421052631575,996.596,1032.8634085213,985.2,985.2,922.994652406417,939.299655568312,913.225806451613,913.225806451613,900,1002.0761711574918,1090,922.222222222222,1081.3492063492063,1181.8181818181818,962.5,1090,892.8571428571429,1042.85714285714,888.235294117647,900,825,795,775,775
KADUNA,Mudfish : dried / 1Kg,1050.00083333333,1000,1269.23,1130.61333333333,950,806.0783333333329,782.53125,765.058333333333,1035.17143063863,1031.88477643673,1037.54124999999,1160.02625,1332.38,1330.44625,1537.30158730159,2240.740740740741,2292.38095238095,2291.15942028985,2291.7701863354,1866.66666666667,1881.6000000000033,1856.66666666667,1766.0833333333333,1605.65476190476,1758.4780810587263,1740.37037037037,924.7252747252747,1006.66666666667,1183.51493428913,1177.82467532467,1199.88662131519,1174.84848484848,1211.11111111111,1183.10606060606,1086.30952380952,1181.4285714285713,1116.66666666667,1156.0076104511,1139.44444444444,1183.33333333333,1201.11,1261.11111111111,1300.11111111111
KADUNA,Onion bulb / 1Kg,185.9706818181815,153.71466666666652,137.367333333333,189.150818181818,166.3941071428565,184.890666666666,102.94111111111076,157.9499999999995,131.465888872788,191.4078025227505,260.4681666666665,157.68962499999998,215.635,191.993333333333,198.721699312235,148.37275625675196,142.210223518384,157.632042753994,149.92113313618898,135.51583333333335,135.667355445281,134.763630089717,165.174666666667,166.043469548482,165.2085792898031,172.31427411378,174.27655976043073,172.247663500173,178.216286577111,192.80893479507836,187.40782544028,202.01804724805,217.395156458086,264.889342203356,274.867982577118,232.3629647593,280.598258876947,262.3160173160173,257.562111965999,223.500719313527,208.016428571429,203.500719313527,193.500719313527
KADUNA,"Palm oil: 1 bottle,specify bottle",,,,,,,,,,,,,461.48,477.33,466.66,509.39,498.78,515.09,527.47,549.4,459.88,515.86,530.1333333333333,545,534.074074074074,541.4814814814813,543.7037037037037,517.7777777777777,517.4999999999999,529.6296296296297,525,515.3333333333334,517.9999999999999,529.6296296296297,512.6666666666667,494.2857142857142,518.461538461538,485.7142857142858,475.686274509804,412.456140350877,415.438947368421,485.456140350877,495.438596491228
KADUNA,Plantain(ripe),,,,,,,,,,,,,303.99,290.19,304.32,319.59,318.8,300,259.79,280,287.82,300.45,280.77,377.7777777777778,424.2424242424242,410.10101010101,349.6515679442509,344.0692640692641,391.72494172494174,342.6573426573427,363.6363636363636,358.808777429467,379.832810867294,324.395604395604,342.6573426573427,321.212121212121,340.212121212121,308.035650623886,295.12,257.025793323434,257.0266666666667,257.025793323434,220.025793323434
KADUNA,Plantain(unripe),,,,,,,,,,,,,249.62,210,221.05,226.15,208.65,213.47,218.4,223.45,222.94,233.79,233.79,224.05193903922756,250,225,225,256.4102564102564,284.4551282051282,280,286.410256410256,256.4102564102564,256.4102564102564,250,250,206.410256410256,256.4102564102564,256.4102564102564,237.692307692308,228.205128205128,218.205,208.205128205128,198.205128205128
KADUNA,Rice Medium Grained / 1Kg,155.5289285714285,183.45666666666648,190.6559999999995,201.397083333333,236.395833333333,227.543,232.30499999999898,278.76425,286.81613529366996,303.7390625,339.7105,317.85166666666646,319.312,344.4816666666665,306.7977849034351,291.87675070028007,298.345157960043,301.77430820813174,308.66596638655466,343.192,335.30068277310926,316.3340336134454,312.127777777778,239.1369047619048,291.47776821709726,302.0756846708326,286.814036619432,270.7634470792365,274.3972705578038,288.65516062884484,287.026105100195,265.57121203744657,285.561627027721,282.4482640771207,285.6481545086124,294.877667291238,294.877667291238,276.5924888473908,283.452668027559,294.3285018967101,299.32625,294.3285018967101,301.25
KADUNA,Rice agric sold loose / 1Kg,181.66199999999998,215.99482142857102,202.7914285714285,268.325333333333,308.4871428571425,310.4859999999995,293.711,286.749,305.80327757888847,352.59509490277753,276.765833333333,309.574857142857,306.3775,343.8116666666665,308.06320563019614,305.7132603563892,319.0151064550552,335.4814605414365,333.44876704134464,343.1569230769231,345.415767584757,317.85037690076655,312.117692307692,287.75361372344133,314.0149563299468,282.91554343785583,291.49619178940975,299.16479788396293,296.9671988680037,298.3733611543982,308.54245146334404,296.5406777003814,306.6565618289756,283.9502842313213,284.3693862489306,288.6867204832987,288.6867204832987,339.8630780983722,325.6830636325381,373.58778683757,350.588571428571,373.58778683757,343.58778683757
KADUNA,Rice local sold loose / 1Kg,152.23757142857102,182.9795238095235,177.61207142857103,218.33375,218.9992307692305,203.6455,224.12599999999998,281.472,242.28060336899802,245.1534642337635,258.657948717948,271.1465,251.95499999999998,267.1075833333325,286.4815583030841,280.64123788745826,292.79758650421616,298.09907896218965,279.17889229141497,287.5135714285714,288.709203881026,277.6621636940538,244.80500000000004,209.7348484848485,249.82771878756452,251.696820894117,258.895685093961,248.95757315281978,290.92272498984323,250.1677848872286,253.9106540707907,262.46099108209444,270.66046520647785,259.867484586928,248.02016886162485,253.754171599025,251.1351239799777,252.82703407703409,274.5772978365817,275.415772052257,257.507777777778,235.25704189352726,259.34
KADUNA,"Rice,imported high quality sold loose / 1Kg",203.28666666666652,273.9856249999995,243.444166666666,302.36577777777745,313.2504166666665,316.5119999999995,314.647111111111,350.527222222222,350.4353222257415,382.47798222840004,335.026515151515,363.2599999999995,373.88800000000003,362.218333333333,362.16995844050933,336.7661247569436,350.1208536851109,347.1308706727232,347.3009638775224,394.88625,378.385069149725,372.5978457244554,372.5978457244554,318.32633053221286,321.7960249376959,321.7786030820998,342.4434601133972,326.8625793429971,333.703836918935,325.54653793586647,318.0485408395058,327.0809192931758,327.5094476387046,322.60536146527824,335.63612587293744,313.98397316376736,312.7588232870991,331.631624872171,313.823140367258,301.84940108647555,293.73588235294113,283.585309421414,316.25
KADUNA,Sweet potato,,,,,,,,,,,,,92.417,98.021,99.245,97.003,96.254002693084,99.47,97.8,96.205,93.981796961946,78,91.104,83.5769418101804,74.64979718341118,89.00896359873057,80.61038761163157,102.27459972355328,133.98528760747257,321.80150119613,298.966355251862,291.693929024627,278.115546824533,125.02408687109207,117.33436915291738,103.683079911641,113.683079911641,106.782321317401,104.04924869211692,94.4583132708619,94.459,94.45831327086188,96.2
KADUNA,Tilapia fish (epiya) fresh,,,,,,,,,,,,,813.66,812.91,815.9,816.86,814.073709950604,816.96,819.16,815.55,800.130434782609,750,750,750.5,789.0957446808511,808.3333333333334,808.3333333333334,801.920803782506,795.0190072013232,800,800.4503703885579,800.4503703885578,821.052631578947,700,700,712.857142857143,778.126061462046,726.315789473684,740,800,778.39,720,701.34
KADUNA,Titus:frozen,,,,,,,,,,,,,719.95,720.3325,720.74,719.11166666667,722.355229915216,722.855,726.67,725.55,710,880,852,1090,1107.142857142857,1122.2222222222222,1034.6153846153845,1083.3333333333333,1041.6666666666667,1143.1818181818182,1183.33333333333,985.873015873016,976.984126984127,943.18181818182,1043.18181818182,933,992.8571428571429,990,982.722124314899,946.3815789473684,920.38125,946.3815789473684,897.381578947368
KADUNA,Tomato / 1Kg,109.3461904761901,194.44375,54.98349999999995,112.418,108.0859090909,108.657083333332,171.657222222222,200.565727272727,212.87112830672402,194.2720988072675,126.662159090909,174.4499999999995,170.29916666666668,219.8407142857135,218.89889278521042,229.54525294449837,238.590837884806,234.670649444209,236.63074366450752,242.81375000000003,232.75525531529223,228.707354736766,237.55266666666665,308.231829573935,211.144013056699,191.289174958642,294.1918224537747,275.354296237972,301.67888604717245,337.7963561906976,341.556005193321,350.713012477718,383.452615648694,361.338022857364,395.70376007490495,287.903554514333,307.24899857431,280.35316669735977,270.2,284.5672345205927,256.7625,216.76135618839862,176.761356188399
KADUNA,"Vegetable oil:1 bottle,specify bottle",,,,,,,,,,,,,519.62,520.92,551.11,550,560.76,566.11,596.94,561.33,516.77,566.95,550.4757142857143,517.948717948718,517.5,534.1666666666666,534.2222222222222,551.5151515151515,536.4102564102565,559.1111111111111,546.6666666666666,543.1111111111111,551.1111111111111,559.1111111111111,557.4999999999999,504.444444444444,537.272727272727,516.6666666666666,517.7777777777778,512.8205128205127,482.204615384615,512.8205128205128,523.0769230769231
KADUNA,Wheat flour: prepacked (golden penny 2kg),,,,,,,,,,,,,634.16,600,550,583.33,696.51,625,650,695,696.77,625.93,650,537.5,583.3333333333334,587.5,612.5,600,650,675,625,625,650,675,675,638,650,670,660,669.03,680,690,671.26
KADUNA,Yam tuber / 1Kg,128.169,106.83833333333331,145.68712121212099,145.796,179.04225,218.89849999999998,230.64125,180.67275,185.5157693504585,174.418588558007,151.59125,159.89781818181802,201.00875,213.49374999999998,288.166870410389,247.884397385667,277.2509829297506,284.136392768089,280.6936878489198,314.85,298.136198435846,252.6694199970286,235.086666666667,251.428400486297,206.30871040430313,234.79359007792806,229.261037290888,284.834921755046,297.616848434827,324.975015296249,312.753725224727,318.824868533114,323.851535072094,298.965491486726,280.316523930181,208.30157725506567,218.518664515631,206.604759441499,182.9060594195298,222.45499332420752,222.45437499999997,182.454993324208,172.454993324208
KANO,Agric eggs medium size / 1 Dozen,311.5,317.916666666666,318.75,603.9166666666665,356.81818181818153,412.916666666666,397.5,377.5,595.8074101390325,515.6170993726826,434.58333333333303,433.75,577.13,565,587,506,518,527.333333333333,510.89,424,423.333333333333,414,403.846153846154,427.05882352941177,416.363636363636,458.947368421053,481.25,487.777777777778,486,512.571428571429,415.285714285714,430.5263157894737,426.15384615384613,500,457.05882352941177,420.714285714286,440,444,442.63157894736844,440,440,470,437.14285714285717
KANO,Agric eggs(medium size price of one) / 1 Piece,26.363636363636353,26.79487179487175,26.8181818181818,28.125,29,37.7083333333333,33.4191176470588,32.9807692307692,50.6644145453676,42.771772129642855,36.66666666666665,35.96153846153845,50.388333333333335,49.625,49,46.4285714285714,47,48.3333333333333,45.625,35.333333333333336,36.07142857142857,35.333333333333336,35.12,36.111111111111114,36,36.94444444444444,35.714285714285715,35.55555555555556,37.5,41.15384615384615,37.142857142857146,35.75,36.333333333333336,41.15384615384615,40,37,38,38.6666666666667,38.68421052631579,37.9230769230769,37.9230769230769,36.92307692307692,36.666666666666664
KANO,"Beans brown,sold loose / 1Kg",148.3499999999995,196.02,200.48,215.35500000000002,210,272.8525,358.0125,248.05,310.67927208531,317.2093470408255,300,329.1975,280.4325,303.5725,315.19274376417235,348.93957583033216,350.939575830332,383.4053621448579,360.1440576230492,369.95000000000005,351.783174808385,326.947979191677,307.276,265.3061224489796,329.3317326930772,318.807033924681,308.877551020408,314.557156195812,343.3373349339736,357.175851857633,313.38079368769905,355.240666056097,334.12136784538376,337.1758518576328,320.534332279757,290.7096171802054,290.7096171802054,290.88435374149657,284.9546485260771,260.5508870214752,260.5475,260.5508870214752,263.02
KANO,Beans:white black eye. sold loose / 1Kg,128.822916666666,149.040256410256,155.29454545454502,193.13375000000002,242.6989999999995,208.9083333333325,224.4194117647055,213.173333333333,248.1514322750195,210.96365696472998,248.5980769230765,225.291,305.71999999999997,339.712833333333,282.611361345046,283.32364593516905,287.28108885077665,287.2036133505658,297.8102540182312,314.915714285714,328.076688186299,316.903348758989,302.583846153846,223.89275023520298,271.4294857109108,282.18830630129605,309.37791417706165,315.872977224116,319.37309398083056,328.931192700284,324.451501968309,316.0595522757923,325.425065649697,308.9311927002844,293.8690515519742,225.00658699834997,225.00658699834997,227.910678135027,221.964184971091,205.70781117191487,242.49499999999998,205.7078111719148,204.26304311449545
KANO,Beef Bone in / 1Kg,653.5679166666665,655.0057660833331,854.16625,800,785.2849999999994,851.5641666666666,830.4966666666664,976.388333333333,981.6827750784845,941.437472099138,972.125,847.6266666666666,905.895,976.9191666666665,940.875336489372,997.6525821596243,1001.49403442086,1016.83426044786,1005.8823529411765,930.924,1033.3333333333333,980.923870318543,1015.719,973.5235207203172,993.577772989538,995.8951681802362,827.6993620414675,905.720002444699,928.491498839325,914.6844037421545,864.5508337816,968.9863547758285,921.4724846303793,1066.4502164502167,1032.142857142857,942.1911421911421,913.4803921568628,899.580257680273,902.69756411377,902.732831472989,931.3039999999999,902.7328314729888,912.732831472989
KANO,"Beef,boneless / 1Kg",906.25,908.24375,1001.828,761.145,895.9816666666666,919.0035416666665,1005.2629999999999,939.3125,1046.49816298775,1291.5805086962,967.098888888888,969.7677777777775,1196.2325,1241.0138095238,1295.35805206536,1329.8701298701299,1304.28571428571,1317.88298820039,1311.08435124305,1275.70727272727,1282.64941105768,1217.52532498587,1282.43642857142,1204.14104666257,1214.7619047619,1176.29200315604,1098.1242496998798,1061.7757629367534,1106.320907186761,1081.804632247996,1095.332781330168,1070.9894427796448,1170.5034046138783,1027.416990903833,990.62359751046,1020.06099792147,1168.9914792048937,1062.3064456134757,1050.10008996851,1121.26614060258,1200.1546666666668,1171.2661406025825,1149.04391838036
KANO,Bread sliced 500g / 1 loaf,148.333333333333,232.8571428571425,227.5,207.5,210,250,255,250,253.23265112949503,226.4448278903985,291.6666666666665,205.41666666666652,231.885,254.583333333333,225,263.75,266.666666666667,275,270.8333333333335,215.71428571428572,231.8181818181818,225.714285714286,250,218.75,271.42857142857144,275,250,265.38461538461536,275,228.57142857142858,256.25,254.16666666666666,242.85714285714286,214.28571428571428,218.75,242.22222222222223,242.22222222222223,250,231.25,255.55555555555554,255.55555555555554,255.55555555555554,255.55555555555554
KANO,Bread unsliced 500g / 1 loaf,144.333333333333,284.1666666666665,230,164.16666666666652,167.142857142857,300,312.5,190,204.3773139454865,204.9739184482595,276.515151515151,206.590909090909,192.225,215.47619047619,214.16666666666666,232.14285714285714,235.384615384615,238,236.6923076923075,297.142857142857,253.333333333333,227.142857142857,238.46153846153845,226.47058823529412,250,266,253.33333333333334,246.875,285,307.272727272727,315,325.555555555556,330.769230769231,287.272727272727,255,230.71428571428572,230.71428571428572,236.66666666666666,237.5,238.46153846153845,238.46153846153845,238.46153846153845,238.46153846153845
KANO,Broken Rice (Ofada) / 1Kg,144.83,151.72,152.053784,172.41,220.69,258.62,258.62,248.28,212.5471709871795,261.2062,263.793333333333,236.20999999999998,230.12,328.405,358.66666666666663,382.068965517241,400,401.678525816457,400.83926290822853,397.675,392.361834955538,367.675685966541,367.675685966541,303.026819923372,325.865978575338,349.145780561178,295.779206957368,303.0367900095536,317.597475771918,363.047841158786,375.287650292501,399.379804145546,402.142301353164,383.047841158786,384.096225696676,433.713161340477,433.713161340477,444.596617035398,420.120463577735,448.300254634587,416.555,398.300254634587,348.300254634587
KANO,Catfish (obokun) fresh,,,,,,,,,,,,,901,769.5799999999999,854.5450000000001,892.0450000000001,1044.2976926747376,907.69,866.665,799.84,791.04,791.04,791.04,826.6977649783315,875,905,818.1818181818181,850,900,925,930,1000,900,900.348,1000,800,800,801.9,820,850,830,850,836.09
KANO,Catfish :dried,,,,,,,,,,,,,1474.525,1868.9025,1916.67,1458.335,1963.8819386899097,1769.23,1727.27,1700,1681.3,1700,1600,1845.23809523809,1875,1850,1690.90909090909,1675,1666.6666666666667,1670.83333333333,1682.38095238095,1697.14285714285,1672.28571428571,1570.83333333333,1580.55555555556,1401.19047619048,1434.5238095238094,1466.66666666666,1456.15384615385,1477.77777777778,1455.55666666667,1387.77777777778,1377.77777777778
KANO,Catfish Smoked,,,,,,,,,,,,,1612.15,1617.8,1714.29,1507.145,1545.402879,1469.23,1466.67,1450,1434.05,1350,1381.67,1516.2270927755396,1488.57835,1492.1742276337388,1492.1742276337388,1490.975601755826,1467.089236238014,1500,1488.4634760365357,1488.4935884711217,1488.4935884711217,1400.951,1411.11111111111,1421,1469.125367279267,1409.32,1402.3,1411.3,1441.03,1458.02,1426.48
KANO,Chicken Feet / 1Kg,639.12,640.526064,641.9352213408,643.3474788277498,644.7628432811708,646.1813215363894,647.6029204437694,649.0276468687457,873.98913134245,717.482489610076,719.0609510872181,720.64288517961,850,880.34,865.1700000000001,880,887.34,883.6700000000001,885.5050000000001,877.25,877.864075,877.864075,877.864075,850.4020211719552,854.6540312778149,874.75304978745,874.75304978745,868.0533769509049,900,894.31925580016,877.6212554394251,877.7362884347434,877.7362884347434,800.25,819.692828237281,799.65,809.934952012498,802.39,789.02,799.32,771.29,701.32,666.02
KANO,Chicken Wings / 1Kg,680.11,681.606242,683.1057757323999,800,801.76,600,601.3199999999999,602.6429039999999,820.297637075823,791.113559209073,792.8540090393329,1050,995.57,970.26,982.915,995.99,990,992.995,991.4975,980.33,981.016231,981.016231,981.016231,974.0209967791665,985.9213121549999,983.8873257782518,983.8873257782518,984.5653212371677,1050,997.3173265016751,997.317326501675,997.5565625645743,997.5565625645743,902.71,985.9055786046413,895,908.135386807151,901.54,898.32,951.03,930,891.08,850.214
KANO,Dried Fish Sardine,,,,,,,,,,,,,1228.47,1229.161317,1250,1251.3750000000002,1252.51655161313,1227.27,1260,1255.9,1200,1200,1140,1200,1250,1225.865570330375,1300,1270,1283.66485840497,1313.88888888889,1273.556952335634,1250,1228.57142857143,1138.888888888889,1235.4497354497355,1300,1200,1293.27,1300,1362.09,1400,1412.321,1360
KANO,Evaporated tinned milk carnation 170g / 1 unit,111.6666666666665,120,120,120,125,125,122.5,125,130.063312865623,121.2898696311545,143.333333333333,143.64866666666634,130.74,130,140,140,160,170,165,180,180,180,180,150,155,140,140,148,160,158.386329946547,156.66666666666666,160,175.833333333333,165.32,159.1697176881959,154,154,140,133.33333333333334,141.66666666666666,146.966666666667,141.66666666666666,150.666666666667
KANO,"Evaporated tinned milk(peak), 170g / 1 unit",127.5,131.66666666666652,130.113636363636,133.273809523809,132.272727272727,130.984848484848,130.78125,132.083333333333,157.3869992079915,156.3626201305325,141.16666666666652,143.0303030303025,140,166.11111111111052,189.28571428571428,195.3846153846154,198.181818181818,195,190,188,204.6153846153846,200,186.42857142857142,181.76470588235293,187,192.5,172.66666666666666,168.33333333333334,176.42857142857142,178.142857142857,178.46153846153845,176.66666666666666,195.33333333333334,172.14285714285714,171.76470588235293,186.666666666667,186.666666666667,189,173.07692307692307,185,190,185,185.384615384615
KANO,Frozen chicken / 1 unit,800,1200,775,800,800,800,800,800,1466.19093142527,1231.432006962395,1200,850,1313.1599999999999,1350,1250,1475,1450,1500,1475,1200,1200,1200,1133.3333333333333,1263.640572462228,1300,1333.33333333333,1100,1166.66666666667,1133.33333333333,1150,1150,1100,1150,1150,1150,1233.33333333333,1250,1285,11400,1233.3333333333333,1255.33333333333,1333.33333333333,1350
KANO,"Gari white,sold loose / 1Kg",102.1642307692305,107.16380952380915,120.0393939393935,125.4935,163.2596969696965,143.1140909090905,143.752720588235,161.52576923076901,210.177021331519,185.234582674575,185.28942307692301,170.8346969696965,267.03833333333336,242.0736666666665,224.788795698113,243.34006918812204,249.53372280645,250.338238747366,275.4931655531822,342.11999999999995,338.626707357833,307.771488845921,287.755625,292.983526689118,303.8818120640457,289.760237638687,260.525108473945,283.871608460579,301.583968168635,326.583149025134,316.697647579145,327.660640890917,330.063854717606,276.583149025134,167.4550601397026,158.324723127147,152.102500904925,140.01815245819483,145,141.15269747100845,168.0008333333333,141.15269747100845,144.17883646479777
